token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TO024	0	0	0	{si_schiarisce_la_voce}	{si_schiarisce_la_voce}	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=0.0|End=0.895	_	_	_	_
1-0	TO024	1	1	0	matteo	matteo	_	_	_	_	_	linguistic	_	none	_	Begin=2.096	_	_	_	_
1-1	TO024	1	1	1	bianchi	bianchi	_	_	_	_	_	linguistic	_	none	_	End=3.733	_	_	_	_
2-0	TO024	2	2	0	matteo	matteo	_	_	_	_	_	linguistic	_	none	_	Begin=10.553	_	_	_	_
2-1	TO024	2	2	1	bianchi.	bianchi	_	_	_	_	_	linguistic	_	none	Intonation=Falling	_	_	_	_	_
2-2	TO024	2	2	2	ah	ah	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-3	TO024	2	2	3	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-4	TO024	2	2	4	lei.	lei	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=12.386	_	_	_	_
3-0	TO024	3	3	0	{colpo_di_tosse}	{colpo_di_tosse}	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=14.604|End=14.815	_	_	_	_
4-0	TO023	4	4	0	buongiorno.	buongiorno	_	_	_	_	_	linguistic	_	none	Intonation=Falling	Begin=16.727|End=17.181	_	_	_	_
5-0	TO024	5	5	0	buongiorno,	buongiorno	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	Begin=17.194	_	_	_	_
5-1	TO024	5	5	1	si	si	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-2	TO024	5	5	2	accomodi.	accomodi	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=18.719	_	_	_	_
6-0	TO024	6	6	0	allora.	allora	_	_	_	_	_	linguistic	_	none	Intonation=Falling	Begin=21.943	_	_	_	_
6-1	TO024	6	6	1	lei	lei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-2	TO024	6	6	2	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-3	TO024	6	6	3	frequentante.	frequentante	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=23.384	_	_	_	_
7-0	TO023	7	7	0	sì.	sì	_	_	_	_	_	linguistic	_	none	Intonation=Falling	Begin=23.384|End=23.708	_	_	_	_
8-0	TO024	8	8	0	era	era	_	_	_	_	_	linguistic	_	none	_	Begin=24.397	_	_	_	_
8-1	TO024	8	8	1	presente	presente	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-2	TO024	8	8	2	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-3	TO024	8	8	3	giorno	giorno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-4	TO024	8	8	4	[che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(0)
8-5	TO024	8	8	5	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(0)
8-6	TO024	8	8	6	raccolto	raccolto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-8(0)
8-7	TO024	8	8	7	le	le	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(0)
8-8	TO024	8	8	8	firme]?	firme	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=27.353	_	_	_	0-5(0)
9-0	TO023	9	9	0	[delle	delle	_	_	_	_	_	linguistic	_	none	_	Begin=25.931	_	_	_	0-5(0)
9-1	TO023	9	9	1	firme?	firme	_	_	_	_	_	linguistic	_	none	Intonation=Rising|PauseAfter=Yes	_	_	_	_	0-5(0)
9-2	TO023	9	9	2	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	0-3(0)
9-3	TO023	9	9	3	sì	sì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(0)
9-4	TO023	9	9	4	sì	sì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(0)
9-5	TO023	9	9	5	sì].	sì	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=27.395	_	_	_	0-2(0)
10-0	TO024	10	10	0	e::::h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=28.825	0x4	_	_	_
10-1	TO024	10	10	1	quindi,	quindi	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	_
10-2	TO024	10	10	2	può	può	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-3	TO024	10	10	3	scegliere	scegliere	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-4	TO024	10	10	4	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-5	TO024	10	10	5	argomento.	argomento	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=33.256	_	_	_	_
11-0	TO023	11	11	0	allora	allora	_	_	_	_	_	linguistic	_	none	_	Begin=33.821	_	_	_	_
11-1	TO023	11	11	1	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-2	TO023	11	11	2	parlerei	parlerei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-3	TO023	11	11	3	del	del	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-4	TO023	11	11	4	diritto	diritto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-5	TO023	11	11	5	della	della	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-6	TO023	11	11	6	cina.	cina	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=36.151	_	_	_	_
12-0	TO024	12	12	0	classico,	classico	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	Begin=37.089	_	_	_	_
12-1	TO024	12	12	1	o	o	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
12-2	TO024	12	12	2	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
12-3	TO024	12	12	3	comunista?	comunista	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=39.943	_	_	_	_
13-0	TO023	13	13	0	no	no	_	_	_	_	_	linguistic	_	none	_	Begin=40.054	_	_	_	_
13-1	TO023	13	13	1	classico.	classico	_	_	_	_	_	linguistic	_	none	Intonation=Falling	_	_	_	_	_
13-2	TO023	13	13	2	preferisco.	preferisco	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=41.766	_	_	_	_
14-0	TO023	14	14	0	allora,	allora	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising|PauseAfter=Yes	Begin=44.449	_	_	_	_
14-1	TO023	14	14	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
14-2	TO023	14	14	2	il	il	_	_	_	_	_	linguistic	_	none	ProsodicLink=Yes	_	_	_	_	_
14-3	TO023	14	14	3	e:h,	eh	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	0x1	_	_	_
14-4	TO023	14	14	4	>innanzitutto<	innanzitutto	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-12(0)	_	_
14-5	TO023	14	14	5	[biso~]	biso~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	End=46.436	_	_	_	0-5(1)
15-0	TO024	15	15	0	{colpi_di_tosse}	{colpi_di_tosse}	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=45.228|End=45.859	_	_	_	_
16-0	TO024	16	16	0	[non	non	_	_	_	_	_	linguistic	_	none	_	Begin=46.229	_	_	_	0-3(1)
16-1	TO024	16	16	1	ha]	ha	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(1)
16-2	TO024	16	16	2	caldo?	caldo	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=47.029	_	_	_	_
17-0	TO023	17	17	0	e:::h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=48.109	0x3	_	_	_
17-1	TO023	17	17	1	no	no	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-2	TO023	17	17	2	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-3	TO023	17	17	3	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-4	TO023	17	17	4	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-5	TO023	17	17	5	sto	sto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-6	TO023	17	17	6	molto	molto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-7	TO023	17	17	7	[bene.	bene	_	_	_	_	_	linguistic	_	none	Intonation=Falling	_	_	_	_	0-4(2)
17-8	TO023	17	17	8	per	per	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(2)
17-9	TO023	17	17	9	quello].	quello	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=50.551	_	_	_	0-6(2)
18-0	TO024	18	18	0	[ah	ah	_	_	_	_	_	linguistic	_	none	_	Begin=49.602	_	_	_	0-2(2)
18-1	TO024	18	18	1	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(2)
18-2	TO024	18	18	2	sta	sta	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(2)
18-3	TO024	18	18	3	molto]	molto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(2)
18-4	TO024	18	18	4	bene.	bene	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=50.801	_	_	_	_
19-0	TO023	19	19	0	no	no	_	_	_	_	_	linguistic	_	none	_	Begin=51.286	_	_	_	_
19-1	TO023	19	19	1	infatti	infatti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
19-2	TO023	19	19	2	fa	fa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
19-3	TO023	19	19	3	caldo.	caldo	_	_	_	_	_	linguistic	_	none	Intonation=Falling	_	_	_	_	_
19-4	TO023	19	19	4	però::	però	_	_	_	_	_	linguistic	_	none	_	_	3x2	_	_	_
19-5	TO023	19	19	5	stando	stando	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
19-6	TO023	19	19	6	male,	male	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	_
19-7	TO023	19	19	7	preferisco	preferisco	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
19-8	TO023	19	19	8	tener[la].	tenerla	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=54.403	_	_	_	5-7(3)
20-0	TO024	20	20	0	[no]	no	_	_	_	_	_	linguistic	_	none	_	Begin=54.244	_	_	_	0-2(3)
20-1	TO024	20	20	1	no.	no	_	_	_	_	_	linguistic	_	none	Intonation=Falling	_	_	_	_	_
20-2	TO024	20	20	2	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
20-3	TO024	20	20	3	uguale	uguale	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
20-4	TO024	20	20	4	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
20-5	TO024	20	20	5	uguale.	uguale	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=55.794	_	_	_	_
21-0	TO023	21	21	0	e:h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=56.162	0x1	_	_	_
21-1	TO023	21	21	1	allora.	allora	_	_	_	_	_	linguistic	_	none	Intonation=Falling	_	_	_	_	_
21-2	TO023	21	21	2	innanzitutto	innanzitutto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
21-3	TO023	21	21	3	bisogna	bisogna	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
21-4	TO023	21	21	4	dire	dire	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
21-5	TO023	21	21	5	che:	che	_	_	_	_	_	linguistic	_	none	_	_	2x1	_	_	_
21-6	TO023	21	21	6	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
21-7	TO023	21	21	7	diritto	diritto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
21-8	TO023	21	21	8	cinese,	cinese	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	_
21-9	TO023	21	21	9	arcaico	arcaico	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
21-10	TO023	21	21	10	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
21-11	TO023	21	21	11	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
21-12	TO023	21	21	12	diritto	diritto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
21-13	TO023	21	21	13	molto	molto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
21-14	TO023	21	21	14	strano.	strano	_	_	_	_	_	linguistic	_	none	Intonation=Falling	_	_	_	_	_
21-15	TO023	21	21	15	poiché:	poiché	_	_	_	_	_	linguistic	_	none	_	End=62.013	5x1	_	_	_
22-0	TO023	22	22	0	non	non	_	_	_	_	_	linguistic	_	none	_	Begin=62.252	_	_	_	_
22-1	TO023	22	22	1	come	come	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-2	TO023	22	22	2	tutti	tutti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-3	TO023	22	22	3	gli	gli	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-4	TO023	22	22	4	altri	altri	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-5	TO023	22	22	5	diritti	diritti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-6	TO023	22	22	6	si	si	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-7	TO023	22	22	7	base	base	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-8	TO023	22	22	8	sulle	sulle	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-9	TO023	22	22	9	le:ggi	leggi	_	_	_	_	_	linguistic	_	none	_	_	1x1	_	_	_
22-10	TO023	22	22	10	proprio	proprio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-11	TO023	22	22	11	scritte.	scritte	_	_	_	_	_	linguistic	_	none	Intonation=Falling	_	_	_	_	_
22-12	TO023	22	22	12	ma	ma	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-13	TO023	22	22	13	si	si	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-14	TO023	22	22	14	basa	basa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-15	TO023	22	22	15	più	più	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-16	TO023	22	22	16	su	su	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-17	TO023	22	22	17	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-18	TO023	22	22	18	principio	principio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-19	TO023	22	22	19	cosmico.	cosmico	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=67.803	_	_	_	_
23-0	TO024	23	23	0	{colpi_di_tosse}	{colpi_di_tosse}	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=65.931|End=66.373	_	_	_	_
24-0	TO023	24	24	0	diciamo	diciamo	_	_	_	_	_	linguistic	_	none	_	Begin=68.178	_	_	_	_
24-1	TO023	24	24	1	più	più	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
24-2	TO023	24	24	2	su	su	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
