token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TO024	0	0	0	e:h,	eh	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising|PauseAfter=Yes	Begin=0.594	0x1	_	_	_
0-1	TO024	0	0	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
0-2	TO024	0	0	2	anna,	anna	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	_
0-3	TO024	0	0	3	rossi.	rossi	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=3.301	_	_	_	_
1-0	TO024	1	1	0	buongiorno.	buongiorno	_	_	_	_	_	linguistic	_	none	Intonation=Falling	Begin=17.675|End=18.286	_	_	_	_
2-0	TO022	2	2	0	s~	s~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	Begin=20.36	_	_	_	_
2-1	TO022	2	2	1	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	TO022	2	2	2	(non)	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	0-3(0)	_
2-3	TO022	2	2	3	sono::	sono	_	_	_	_	_	linguistic	_	none	_	_	3x2	_	_	_
2-4	TO022	2	2	4	frequentante,	frequentante	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=22.054	_	_	_	_
3-0	TO024	3	3	0	lei	lei	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=22.379	_	_	_	_
3-1	TO024	3	3	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
3-2	TO024	3	3	2	[È]	è	_	_	_	_	_	linguistic	_	none	Volume=high	_	_	_	_	0-1(0)
3-3	TO024	3	3	3	frequen[tante.	frequentante	_	_	_	_	_	linguistic	_	none	Intonation=Falling	_	_	_	_	7-12(1)
3-4	TO024	3	3	4	sì].	sì	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=25.279	_	_	_	0-2(1)
4-0	TO022	4	4	0	[frequentante].	frequentante	_	_	_	_	_	linguistic	_	none	Intonation=Falling	Begin=23.009|End=23.716	_	_	_	0-12(0)
