token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO090	0	0	0	salve.	salve	_	_	_	_	_	linguistic	_	none	Intonation=Falling	Begin=3.432|End=3.973	_	_	_	_
1-0	BO087	1	1	0	buongiorno.	buongiorno	_	_	_	_	_	linguistic	_	none	Intonation=Falling	Begin=4.29|End=4.952	_	_	_	_
2-0	BO090	2	2	0	chiudo::,	chiudo	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising|PauseAfter=Yes	Begin=7.335	5x2	_	_	_
2-1	BO090	2	2	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
2-2	BO090	2	2	2	o::?	o	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=8.94	0x2	_	_	_
3-0	BO087	3	3	0	mah,	mah	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising|PauseAfter=Yes	Begin=9.113	_	_	_	_
3-1	BO087	3	3	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
3-2	BO087	3	3	2	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-3	BO087	3	3	3	po'	po'	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-4	BO087	3	3	4	sì	sì	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-5	BO087	3	3	5	perché	perché	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-6	BO087	3	3	6	c'	c'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
3-7	BO087	3	3	7	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-8	BO087	3	3	8	freddo,	freddo	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising|PauseAfter=Yes	_	_	_	_	_
3-9	BO087	3	3	9	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
3-10	BO087	3	3	10	sento	sento	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-11	BO087	3	3	11	un'	un'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
3-12	BO087	3	3	12	assibio::la	assibiola	_	_	_	_	_	linguistic	_	none	_	_	6x2	_	_	_
3-13	BO087	3	3	13	arrivare	arrivare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-14	BO087	3	3	14	da	da	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-15	BO087	3	3	15	lì,	lì	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=13.16	_	_	_	_
4-0	BO090	4	4	0	salve.	salve	_	_	_	_	_	linguistic	_	none	Intonation=Falling	Begin=22.47|End=23.028	_	_	_	_
5-0	BO087	5	5	0	allora,	allora	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising|PauseAfter=Yes	Begin=23.028	_	_	_	_
5-1	BO087	5	5	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
5-2	BO087	5	5	2	lei	lei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-3	BO087	5	5	3	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-4	BO087	5	5	4	biblioteca	biblioteca	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-5	BO087	5	5	5	porta?	porta	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=25.05	_	_	_	_
6-0	BO090	6	6	0	io,	io	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising|PauseAfter=Yes	Begin=25.278	_	_	_	_
6-1	BO090	6	6	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
6-2	BO090	6	6	2	porto	porto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-3	BO090	6	6	3	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-4	BO090	6	6	4	biblioteca	biblioteca	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-5	BO090	6	6	5	della	della	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-6	BO090	6	6	6	casa	casa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-7	BO090	6	6	7	del	del	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-8	BO090	6	6	8	fa[scio	fascio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	2-6(4)
6-9	BO090	6	6	9	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(4)
6-10	BO090	6	6	10	bologna].	bologna	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=28.03	_	_	_	0-7(4)
7-0	BO087	7	7	0	[ah::,	ah	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising|PauseAfter=Yes	Begin=27.246	1x2	_	_	0-2(4)
7-1	BO087	7	7	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	0-3(4)
7-2	BO087	7	7	2	mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(4)
7-3	BO087	7	7	3	ricor]do	ricordo	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	0-5(4)
7-4	BO087	7	7	4	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
7-5	BO087	7	7	5	bellissi[ma].	bellissima	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=28.98	_	_	_	8-10(5)
8-0	BO090	8	8	0	[e	e	_	_	_	_	_	linguistic	_	none	_	Begin=28.739	_	_	_	0-1(5)
8-1	BO090	8	8	1	ho]	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(5)
8-2	BO090	8	8	2	anche::,	anche	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising|PauseAfter=Yes	_	4x2	_	_	_
8-3	BO090	8	8	3	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
8-4	BO090	8	8	4	il	il	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
8-5	BO090	8	8	5	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
8-6	BO090	8	8	6	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-7	BO090	8	8	7	libro:::,	libro	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=31.07	4x3	_	_	_
9-0	BO090	9	9	0	eh::::,	eh	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	Begin=31.07|End=32.009	1x4	_	_	_
10-0	BO090	10	10	0	petrucci	petrucci	_	_	_	_	_	linguistic	_	none	_	Begin=32.052	_	_	_	_
10-1	BO090	10	10	1	e	e	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-2	BO090	10	10	2	barone.	barone	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=33.182	_	_	_	_
11-0	BO090	11	11	0	primo	primo	_	_	_	_	_	linguistic	_	none	_	Begin=33.39	_	_	_	_
11-1	BO090	11	11	1	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-2	BO090	11	11	2	leggere.	leggere	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=34.3	_	_	_	_
12-0	BO087	12	12	0	vediamo:,	vediamo	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising|PauseAfter=Yes	Begin=34.76	6x1	_	_	_
12-1	BO087	12	12	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
12-2	BO087	12	12	2	questa	questa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-3	BO087	12	12	3	storia	storia	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-4	BO087	12	12	4	della	della	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-5	BO087	12	12	5	biblioteca	biblioteca	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-6	BO087	12	12	6	del	del	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-7	BO087	12	12	7	fascio.	fascio	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=37.71	_	_	_	_
13-0	BO090	13	13	0	sì	sì	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=37.89	_	_	_	_
13-1	BO090	13	13	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
13-2	BO090	13	13	2	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-3	BO090	13	13	3	realtà	realtà	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-4	BO090	13	13	4	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-5	BO090	13	13	5	anche	anche	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-6	BO090	13	13	6	abbastanza	abbastanza	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-7	BO090	13	13	7	interessante,	interessante	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	_
13-8	BO090	13	13	8	perché	perché	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-9	BO090	13	13	9	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-10	BO090	13	13	10	una	una	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-11	BO090	13	13	11	bilbioteca	bilbioteca	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-12	BO090	13	13	12	che	che	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
13-13	BO090	13	13	13	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
13-14	BO090	13	13	14	e::h	eh	_	_	_	_	_	linguistic	_	none	_	_	0x2	_	_	_
13-15	BO090	13	13	15	nasce	nasce	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-16	BO090	13	13	16	nella	nella	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-17	BO090	13	13	17	prima	prima	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-18	BO090	13	13	18	casa	casa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-19	BO090	13	13	19	del	del	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-20	BO090	13	13	20	fascio::	fascio	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	5x2	_	_	_
13-21	BO090	13	13	21	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
13-22	BO090	13	13	22	italiana.	italiana	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=44.894	_	_	_	_
14-0	BO087	14	14	0	ah.	ah	_	_	_	_	_	linguistic	_	none	Intonation=Falling	Begin=44.894|End=45.225	_	_	_	_
15-0	BO090	15	15	0	a	a	_	_	_	_	_	linguistic	_	none	_	Begin=45.225	_	_	_	_
15-1	BO090	15	15	1	bologna,	bologna	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=45.88	_	_	_	_
16-0	BO087	16	16	0	e	e	_	_	_	_	_	linguistic	_	none	_	Begin=45.89	_	_	_	_
16-1	BO087	16	16	1	infatti	infatti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
16-2	BO087	16	16	2	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
16-3	BO087	16	16	3	abbastanza	abbastanza	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
16-4	BO087	16	16	4	preco[ce	precoce	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	5-7(6)
16-5	BO087	16	16	5	eh],	eh	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=47.554	_	_	_	0-2(6)
17-0	BO090	17	17	0	[sì]	sì	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=47.19	_	_	_	0-2(6)
17-1	BO090	17	17	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
17-2	BO090	17	17	2	e::h	eh	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	0x2	_	_	_
17-3	BO090	17	17	3	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
17-4	BO090	17	17	4	viene	viene	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-5	BO090	17	17	5	inaugurata	inaugurata	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-6	BO090	17	17	6	nel	nel	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-7	BO090	17	17	7	ventitré	ventitré	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-8	BO090	17	17	8	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-9	BO090	17	17	9	ottobre,	ottobre	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=50.424	_	_	_	_
18-0	BO090	18	18	0	e	e	_	_	_	_	_	linguistic	_	none	_	Begin=50.424	_	_	_	_
18-1	BO090	18	18	1	presenzia:	presenzia	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	8x1	_	_	_
18-2	BO090	18	18	2	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
18-3	BO090	18	18	3	anche:,	anche	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising|PauseAfter=Yes	_	4x1	_	_	_
18-4	BO090	18	18	4	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
18-5	BO090	18	18	5	mussolini,	mussolini	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=52.66	_	_	_	_
19-0	BO090	19	19	0	soltanto	soltanto	_	_	_	_	_	linguistic	_	none	_	Begin=52.815	_	_	_	_
19-1	BO090	19	19	1	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
19-2	BO090	19	19	2	poi	poi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
19-3	BO090	19	19	3	viene	viene	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
