token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TO029	0	0	0	appoggia[mo	appoggiamo	_	_	_	_	_	linguistic	_	none	_	Begin=0.588	_	_	_	8-10(0)
0-1	TO029	0	0	1	qui].	qui	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=1.277	_	_	_	0-3(0)
1-0	TO035	1	1	0	[sì].	sì	_	_	_	_	_	linguistic	_	none	Intonation=Falling	Begin=0.926	_	_	_	0-2(0)
1-1	TO035	1	1	1	sono	sono	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-2	TO035	1	1	2	uno	uno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-3	TO035	1	1	3	stude~	stude~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
1-4	TO035	1	1	4	sono	sono	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-5	TO035	1	1	5	uno	uno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-6	TO035	1	1	6	[studen~].	studen~	_	_	_	_	_	linguistic	_	none	Intonation=Falling|Interrupted=Yes	End=2.71	_	_	_	0-7(1)
2-0	TO029	2	2	0	[no.	no	_	_	_	_	_	linguistic	_	none	Intonation=Falling	Begin=2.23	_	_	_	0-2(1)
2-1	TO029	2	2	1	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(1)
2-2	TO029	2	2	2	>devi<]	devi	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-4(0)	_	0-4(1)
2-3	TO029	2	2	3	fare	fare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-4	TO029	2	2	4	così.	così	_	_	_	_	_	linguistic	_	none	Intonation=Falling	_	_	_	_	_
2-5	TO029	2	2	5	spontaneo	spontaneo	_	_	_	_	_	linguistic	_	none	_	End=3.89	_	_	_	_
3-0	TO035	3	3	0	{ride}	{ride}	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=2.864|End=3.892	_	_	_	_
4-0	TO035	4	4	0	okay.	okay	_	_	_	_	_	linguistic	_	none	Intonation=Falling	Begin=4.196|End=4.62	_	_	_	_
5-0	TO035	5	5	0	no,	no	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	Begin=5.148	_	_	_	_
5-1	TO035	5	5	1	[comunque.	comunque	_	_	_	_	_	linguistic	_	none	Intonation=Falling	_	_	_	_	0-8(2)
5-2	TO035	5	5	2	quello	quello	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-6(2)
5-3	TO035	5	5	3	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(2)
5-4	TO035	5	5	4	stavo	stavo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(2)
5-5	TO035	5	5	5	dicendo	dicendo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-7(2)
5-6	TO035	5	5	6	era],	era	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=7.122	_	_	_	0-3(2)
6-0	TO029	6	6	0	[e	e	_	_	_	_	_	linguistic	_	none	_	Begin=5.279	_	_	_	0-1(2)
6-1	TO029	6	6	1	quindi?	quindi	_	_	_	_	_	linguistic	_	none	Intonation=Rising	_	_	_	_	0-6(2)
6-2	TO029	6	6	2	e	e	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(2)
6-3	TO029	6	6	3	dove	dove	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-4(2)
6-4	TO029	6	6	4	siete	siete	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(2)
6-5	TO029	6	6	5	andati?	andati	_	_	_	_	_	linguistic	_	none	Intonation=Rising	_	_	_	_	0-6(2)
6-6	TO029	6	6	6	ah]	ah	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(2)
6-7	TO029	6	6	7	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-8	TO029	6	6	8	carnevale	carnevale	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-9	TO029	6	6	9	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-10	TO029	6	6	10	ivrea.	ivrea	_	_	_	_	_	linguistic	_	none	Intonation=Falling	_	_	_	_	_
6-11	TO029	6	6	11	ma	ma	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-12	TO029	6	6	12	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-13	TO029	6	6	13	avete	avete	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-14	TO029	6	6	14	tirato.	tirato	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=8.821	_	_	_	_
7-0	TO035	7	7	0	e::::h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=9.413	0x4	_	_	_
7-1	TO035	7	7	1	ma	ma	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-2	TO035	7	7	2	boh.	boh	_	_	_	_	_	linguistic	_	none	Intonation=Falling	_	_	_	_	_
7-3	TO035	7	7	3	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-4	TO035	7	7	4	realtà	realtà	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-5	TO035	7	7	5	cercavam	cercavam	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-6	TO035	7	7	6	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-7	TO035	7	7	7	difenderci	difenderci	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-8	TO035	7	7	8	più	più	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-9	TO035	7	7	9	[che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(3)
7-10	TO035	7	7	10	tirare,	tirare	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	0-6(3)
7-11	TO035	7	7	11	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(3)
7-12	TO035	7	7	12	stata	stata	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(3)
7-13	TO035	7	7	13	una	una	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(3)
7-14	TO035	7	7	14	cosa	cosa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-4(3)
7-15	TO035	7	7	15	assurda],	assurda	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=14.175	_	_	_	0-7(3)
8-0	TO029	8	8	0	[ah.	ah	_	_	_	_	_	linguistic	_	none	Intonation=Falling	Begin=12.294	_	_	_	0-2(3)
8-1	TO029	8	8	1	okay.	okay	_	_	_	_	_	linguistic	_	none	Intonation=Falling	_	_	_	_	0-4(3)
8-2	TO029	8	8	2	perché	perché	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-6(3)
8-3	TO029	8	8	3	bisogna	bisogna	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-7(3)
8-4	TO029	8	8	4	pagare	pagare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-6(3)
8-5	TO029	8	8	5	per	per	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(3)
8-6	TO029	8	8	6	ti]rare	tirare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(3)
8-7	TO029	8	8	7	le	le	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-8	TO029	8	8	8	arance.	arance	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=15.051	_	_	_	_
9-0	TO035	9	9	0	sì,	sì	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	Begin=15.051	_	_	_	_
9-1	TO035	9	9	1	bisogna	bisogna	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-2	TO035	9	9	2	[pagare,	pagare	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	0-6(4)
9-3	TO035	9	9	3	ma	ma	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(4)
9-4	TO035	9	9	4	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(4)
9-5	TO035	9	9	5	realtà	realtà	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-6(4)
9-6	TO035	9	9	6	no~],	no~	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising|Interrupted=Yes	End=16.619	_	_	_	0-3(4)
10-0	TO029	10	10	0	[ma	ma	_	_	_	_	_	linguistic	_	none	_	Begin=15.875	_	_	_	0-2(4)
10-1	TO029	10	10	1	siete	siete	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(4)
10-2	TO029	10	10	2	stati	stati	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(4)
10-3	TO029	10	10	3	fuo]ri,	fuori	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	0-3(4)
10-4	TO029	10	10	4	o	o	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-5	TO029	10	10	5	siete	siete	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-6	TO029	10	10	6	stati	stati	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-7	TO029	10	10	7	dent[ro].	dentro	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=17.78	_	_	_	4-6(5)
