token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TO077	0	0	0	buongiorno	buongiorno	_	_	_	_	_	linguistic	_	none	_	Begin=1.63|End=3.52	_	_	_	_
1-0	TO077	1	1	0	dunque	dunque	_	_	_	_	_	linguistic	_	none	_	Begin=8.189	_	_	_	_
1-1	TO077	1	1	1	e:h	eh	_	_	_	_	_	linguistic	_	none	_	_	0x1	_	_	_
1-2	TO077	1	1	2	prima	prima	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-3	TO077	1	1	3	di:	di	_	_	_	_	_	linguistic	_	none	_	_	1x1	_	_	_
1-4	TO077	1	1	4	iniziare	iniziare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-5	TO077	1	1	5	e::h	eh	_	_	_	_	_	linguistic	_	none	_	End=13.28	0x2	_	_	_
2-0	TO077	2	2	0	devo	devo	_	_	_	_	_	linguistic	_	none	_	Begin=13.47	_	_	_	_
2-1	TO077	2	2	1	darvi	darvi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	TO077	2	2	2	una	una	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-3	TO077	2	2	3	comunicazione	comunicazione	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-4	TO077	2	2	4	preferisco	preferisco	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-5	TO077	2	2	5	farlo	farlo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-6	TO077	2	2	6	con::	con	_	_	_	_	_	linguistic	_	none	_	_	2x2	_	_	_
2-7	TO077	2	2	7	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-8	TO077	2	2	8	certo	certo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-9	TO077	2	2	9	anticipo	anticipo	_	_	_	_	_	linguistic	_	none	_	End=18.76	_	_	_	_
3-0	TO077	3	3	0	che	che	_	_	_	_	_	linguistic	_	none	_	Begin=19.319	_	_	_	_
3-1	TO077	3	3	1	e:::h	eh	_	_	_	_	_	linguistic	_	none	_	_	0x3	_	_	_
3-2	TO077	3	3	2	riguarda	riguarda	_	_	_	_	_	linguistic	_	none	_	End=22.04	_	_	_	_
4-0	TO077	4	4	0	la::	la	_	_	_	_	_	linguistic	_	none	_	Begin=22.673	1x2	_	_	_
4-1	TO077	4	4	1	l'	l'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
4-2	TO077	4	4	2	ultima	ultima	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-3	TO077	4	4	3	parte	parte	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-4	TO077	4	4	4	del	del	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-5	TO077	4	4	5	corso	corso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-6	TO077	4	4	6	quella	quella	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-7	TO077	4	4	7	eh	eh	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-8	TO077	4	4	8	monografica	monografica	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-9	TO077	4	4	9	co:me	come	_	_	_	_	_	linguistic	_	none	_	_	1x1	_	_	_
4-10	TO077	4	4	10	si	si	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-11	TO077	4	4	11	diceva	diceva	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-12	TO077	4	4	12	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-13	TO077	4	4	13	tempo	tempo	_	_	_	_	_	linguistic	_	none	_	End=29.497	_	_	_	_
5-0	TO077	5	5	0	cioè	cioè	_	_	_	_	_	linguistic	_	none	_	Begin=29.751	_	_	_	_
5-1	TO077	5	5	1	quella	quella	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-2	TO077	5	5	2	sul	sul	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-3	TO077	5	5	3	sessantotto	sessantotto	_	_	_	_	_	linguistic	_	none	_	End=31.872	_	_	_	_
6-0	TO077	6	6	0	alla	alla	_	_	_	_	_	linguistic	_	none	_	Begin=32.134	_	_	_	_
6-1	TO077	6	6	1	quale	quale	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-2	TO077	6	6	2	e:h	eh	_	_	_	_	_	linguistic	_	none	_	_	0x1	_	_	_
6-3	TO077	6	6	3	dedicherò:	dedicherò	_	_	_	_	_	linguistic	_	none	_	_	8x1	_	_	_
6-4	TO077	6	6	4	le	le	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-5	TO077	6	6	5	ultime	ultime	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-6	TO077	6	6	6	tre	tre	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-7	TO077	6	6	7	lezioni	lezioni	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-8	TO077	6	6	8	diciamo	diciamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-9	TO077	6	6	9	(°insomma°)	insomma	_	_	_	_	_	linguistic	_	none	Volume=low	End=37.09	_	_	0-7(0)	_
7-0	TO077	7	7	0	e::hm	ehm	_	_	_	_	_	linguistic	_	none	_	Begin=37.569|End=38.853	0x2	_	_	_
8-0	TO077	8	8	0	se	se	_	_	_	_	_	linguistic	_	none	_	Begin=39.54	_	_	_	_
8-1	TO077	8	8	1	avete	avete	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-2	TO077	8	8	2	guardato	guardato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-3	TO077	8	8	3	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-4	TO077	8	8	4	scheda	scheda	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-5	TO077	8	8	5	del	del	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-6	TO077	8	8	6	corso	corso	_	_	_	_	_	linguistic	_	none	_	End=42.673	_	_	_	_
9-0	TO077	9	9	0	avrete	avrete	_	_	_	_	_	linguistic	_	none	_	Begin=43.342	_	_	_	_
9-1	TO077	9	9	1	visto	visto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-2	TO077	9	9	2	che	che	_	_	_	_	_	linguistic	_	none	_	End=45.456	_	_	_	_
10-0	TO077	10	10	0	io	io	_	_	_	_	_	linguistic	_	none	_	Begin=46.17	_	_	_	_
10-1	TO077	10	10	1	vi	vi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-2	TO077	10	10	2	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-3	TO077	10	10	3	indicato	indicato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
