token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO119	0	0	0	allora	allora	_	_	_	_	_	linguistic	_	none	_	Begin=0.717	_	_	_	_
0-1	BO119	0	0	1	questa	questa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-2	BO119	0	0	2	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-3	BO119	0	0	3	quella	quella	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-4	BO119	0	0	4	definitiva,	definitiva	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=2.232	_	_	_	_
1-0	BO122	1	1	0	quindi	quindi	_	_	_	_	_	linguistic	_	none	_	Begin=3.74	_	_	_	_
1-1	BO122	1	1	1	inizi,	inizi	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=4.454	_	_	_	_
2-0	BO119	2	2	0	continuando	continuando	_	_	_	_	_	linguistic	_	none	_	Begin=4.685	_	_	_	_
2-1	BO119	2	2	1	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	BO119	2	2	2	sperare	sperare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-3	BO119	2	2	3	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-4	BO119	2	2	4	duri	duri	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-5	BO119	2	2	5	almeno	almeno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-6	BO119	2	2	6	mezz'	mezz'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
2-7	BO119	2	2	7	ora	ora	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-8	BO119	2	2	8	questo	questo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-9	BO119	2	2	9	telefono,	telefono	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=7.874	_	_	_	_
3-0	BO119	3	3	0	però,	però	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	Begin=7.932|End=8.299	_	_	_	_
4-0	BO119	4	4	0	allora	allora	_	_	_	_	_	linguistic	_	none	_	Begin=9.681|End=10.289	_	_	_	_
5-0	BO119	5	5	0	gracias	gracias	_	_	_	_	_	linguistic	_	none	_	Begin=11.231|End=11.91	_	_	_	_
6-0	BO122	6	6	0	de	de	_	_	_	_	_	linguistic	_	none	_	Begin=14.048	_	_	_	_
