token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TO062	0	0	0	allora	allora	_	_	_	_	_	linguistic	_	none	_	Begin=16.753	_	_	_	_
0-1	TO062	0	0	1	buongiorno,	buongiorno	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=17.92	_	_	_	_
1-0	TO062	1	1	0	buongiorno	buongiorno	_	_	_	_	_	linguistic	_	none	_	Begin=18.286|End=18.863	_	_	_	_
2-0	TO062	2	2	0	sono	sono	_	_	_	_	_	linguistic	_	none	_	Begin=19.949	_	_	_	_
2-1	TO062	2	2	1	martina	martina	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	TO062	2	2	2	rossi,	rossi	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=21.265	_	_	_	_
3-0	TO062	3	3	0	e::h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=21.386|End=22.103	0x2	_	_	_
4-0	TO062	4	4	0	sono	sono	_	_	_	_	_	linguistic	_	none	_	Begin=22.25	_	_	_	_
4-1	TO062	4	4	1	professore	professore	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-2	TO062	4	4	2	associato	associato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-3	TO062	4	4	3	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-4	TO062	4	4	4	letteratura	letteratura	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-5	TO062	4	4	5	italiana,	italiana	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=24.38	_	_	_	_
5-0	TO062	5	5	0	insegno	insegno	_	_	_	_	_	linguistic	_	none	_	Begin=24.406	_	_	_	_
5-1	TO062	5	5	1	qui	qui	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-2	TO062	5	5	2	da	da	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-3	TO062	5	5	3	molti	molti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-4	TO062	5	5	4	anni,	anni	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=25.843	_	_	_	_
6-0	TO062	6	6	0	forse	forse	_	_	_	_	_	linguistic	_	none	_	Begin=26.41	_	_	_	_
6-1	TO062	6	6	1	qualcuno	qualcuno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-2	TO062	6	6	2	mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-3	TO062	6	6	3	ha	ha	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-4	TO062	6	6	4	gia	gia	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-5	TO062	6	6	5	incontrato	incontrato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-6	TO062	6	6	6	al	al	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-7	TO062	6	6	7	laboratorio	laboratorio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-8	TO062	6	6	8	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-9	TO062	6	6	9	scrittura	scrittura	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
6-10	TO062	6	6	10	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
6-11	TO062	6	6	11	l'	l'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
6-12	TO062	6	6	12	anno	anno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-13	TO062	6	6	13	scorso,	scorso	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=30.003	_	_	_	_
7-0	TO062	7	7	0	e::hm::	ehm	_	_	_	_	_	linguistic	_	none	_	Begin=30.439|End=31.806	0x2,2x2	_	_	_
8-0	TO062	8	8	0	spero	spero	_	_	_	_	_	linguistic	_	none	_	Begin=31.851	_	_	_	_
8-1	TO062	8	8	1	quest'	quest'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
8-2	TO062	8	8	2	anno	anno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-3	TO062	8	8	3	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-4	TO062	8	8	4	essere	essere	_	_	_	_	_	linguistic	_	none	_	End=33.548	_	_	_	_
9-0	TO062	9	9	0	me:no:	meno	_	_	_	_	_	linguistic	_	none	_	Begin=33.863|End=34.753	1x1,3x1	_	_	_
10-0	TO062	10	10	0	di	di	_	_	_	_	_	linguistic	_	none	_	Begin=35.221	_	_	_	_
10-1	TO062	10	10	1	dovervi	dovervi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-2	TO062	10	10	2	me:no	meno	_	_	_	_	_	linguistic	_	none	_	_	1x1	_	_	_
10-3	TO062	10	10	3	riprendere	riprendere	_	_	_	_	_	linguistic	_	none	_	End=36.961	_	_	_	_
11-0	TO062	11	11	0	allora,	allora	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	Begin=37.772	_	_	_	_
11-1	TO062	11	11	1	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-2	TO062	11	11	2	corso	corso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-3	TO062	11	11	3	di	di	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
11-4	TO062	11	11	4	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
11-5	TO062	11	11	5	quest'	quest'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
11-6	TO062	11	11	6	anno	anno	_	_	_	_	_	linguistic	_	none	_	End=40.806	_	_	_	_
12-0	TO062	12	12	0	è	è	_	_	_	_	_	linguistic	_	none	_	Begin=41.418	_	_	_	_
12-1	TO062	12	12	1	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-2	TO062	12	12	2	corso	corso	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
12-3	TO062	12	12	3	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
12-4	TO062	12	12	4	avanzato,	avanzato	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=43.955	_	_	_	_
13-0	TO062	13	13	0	e::h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=44.727	0x2	_	_	_
13-1	TO062	13	13	1	nel	nel	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-2	TO062	13	13	2	piano	piano	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-3	TO062	13	13	3	carriera	carriera	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-4	TO062	13	13	4	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-5	TO062	13	13	5	lettere	lettere	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-6	TO062	13	13	6	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-7	TO062	13	13	7	messo	messo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-8	TO062	13	13	8	al	al	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-9	TO062	13	13	9	terzo	terzo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-10	TO062	13	13	10	anno,	anno	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=48.253	_	_	_	_
14-0	TO062	14	14	0	può	può	_	_	_	_	_	linguistic	_	none	_	Begin=48.786	_	_	_	_
14-1	TO062	14	14	1	essere	essere	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
14-2	TO062	14	14	2	anche:	anche	_	_	_	_	_	linguistic	_	none	_	End=50.196	4x1	_	_	_
15-0	TO062	15	15	0	m::h	mh	_	_	_	_	_	linguistic	_	none	_	Begin=50.521|End=51.091	0x2	_	_	_
16-0	TO062	16	16	0	inserito	inserito	_	_	_	_	_	linguistic	_	none	_	Begin=51.11	_	_	_	_
16-1	TO062	16	16	1	da	da	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
16-2	TO062	16	16	2	studenti	studenti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
16-3	TO062	16	16	3	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
16-4	TO062	16	16	4	altri	altri	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
16-5	TO062	16	16	5	corsi	corsi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
16-6	TO062	16	16	6	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
16-7	TO062	16	16	7	laurea,	laurea	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=53.956	_	_	_	_
17-0	TO062	17	17	0	e:	e	_	_	_	_	_	linguistic	_	none	_	Begin=54.656	0x1	_	_	_
17-1	TO062	17	17	1	da	da	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-2	TO062	17	17	2	erasmus,	erasmus	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	_
17-3	TO062	17	17	3	da	da	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-4	TO062	17	17	4	studenti	studenti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-5	TO062	17	17	5	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
17-6	TO062	17	17	6	erasmus	erasmus	_	_	_	_	_	linguistic	_	none	_	End=57.209	_	_	_	_
18-0	TO062	18	18	0	in	in	_	_	_	_	_	linguistic	_	none	_	Begin=57.219	_	_	_	_
18-1	TO062	18	18	1	mh	mh	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-2	TO062	18	18	2	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-3	TO062	18	18	3	c~	c~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	_
18-4	TO062	18	18	4	nel	nel	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-5	TO062	18	18	5	caso	caso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-6	TO062	18	18	6	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
18-7	TO062	18	18	7	cui	cui	_	_	_	_	_	linguistic	_	none	_	End=59.709	_	_	_	_
19-0	TO062	19	19	0	non	non	_	_	_	_	_	linguistic	_	none	_	Begin=60.248	_	_	_	_
19-1	TO062	19	19	1	foste	foste	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
19-2	TO062	19	19	2	del	del	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
19-3	TO062	19	19	3	terzo	terzo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
19-4	TO062	19	19	4	anno	anno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
19-5	TO062	19	19	5	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
19-6	TO062	19	19	6	lettere	lettere	_	_	_	_	_	linguistic	_	none	_	End=62.458	_	_	_	_
20-0	TO062	20	20	0	vi	vi	_	_	_	_	_	linguistic	_	none	_	Begin=62.522	_	_	_	_
20-1	TO062	20	20	1	prego	prego	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
20-2	TO062	20	20	2	piano	piano	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
20-3	TO062	20	20	3	piano	piano	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
20-4	TO062	20	20	4	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
20-5	TO062	20	20	5	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
20-6	TO062	20	20	6	manifestarvi,	manifestarvi	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=65.796	_	_	_	_
21-0	TO062	21	21	0	di	di	_	_	_	_	_	linguistic	_	none	_	Begin=65.908	_	_	_	_
21-1	TO062	21	21	1	chiedermi,	chiedermi	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=67.058	_	_	_	_
22-0	TO062	22	22	0	perché	perché	_	_	_	_	_	linguistic	_	none	_	Begin=67.161	_	_	_	_
22-1	TO062	22	22	1	per	per	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-2	TO062	22	22	2	a:ltri	altri	_	_	_	_	_	linguistic	_	none	_	_	0x1	_	_	_
22-3	TO062	22	22	3	piani	piani	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-4	TO062	22	22	4	carriera	carriera	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-5	TO062	22	22	5	e	e	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-6	TO062	22	22	6	altre	altre	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
22-7	TO062	22	22	7	situazioni	situazioni	_	_	_	_	_	linguistic	_	none	_	End=70.554	_	_	_	_
23-0	TO062	23	23	0	cerchiamo	cerchiamo	_	_	_	_	_	linguistic	_	none	_	Begin=71.3	_	_	_	_
23-1	TO062	23	23	1	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
23-2	TO062	23	23	2	concordare	concordare	_	_	_	_	_	linguistic	_	none	_	End=72.883	_	_	_	_
24-0	TO062	24	24	0	un:	un	_	_	_	_	_	linguistic	_	none	_	Begin=72.979	1x1	_	_	_
24-1	TO062	24	24	1	esame	esame	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
24-2	TO062	24	24	2	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
24-3	TO062	24	24	3	sia	sia	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
24-4	TO062	24	24	4	rispondente	rispondente	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
24-5	TO062	24	24	5	alle	alle	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
24-6	TO062	24	24	6	vostre	vostre	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
24-7	TO062	24	24	7	esigenze.	esigenze	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=76.309	_	_	_	_
25-0	TO062	25	25	0	perché	perché	_	_	_	_	_	linguistic	_	none	_	Begin=76.86	_	_	_	_
25-1	TO062	25	25	1	questo	questo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-2	TO062	25	25	2	corso	corso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-3	TO062	25	25	3	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-4	TO062	25	25	4	pensato	pensato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-5	TO062	25	25	5	per	per	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-6	TO062	25	25	6	studenti	studenti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-7	TO062	25	25	7	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-8	TO062	25	25	8	abbiano	abbiano	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-9	TO062	25	25	9	già	già	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
25-10	TO062	25	25	10	sostenuto	sostenuto	_	_	_	_	_	linguistic	_	none	_	End=80.856	_	_	_	_
26-0	TO062	26	26	0	un	un	_	_	_	_	_	linguistic	_	none	_	Begin=81.212	_	_	_	_
26-1	TO062	26	26	1	esame	esame	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
26-2	TO062	26	26	2	da	da	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
26-3	TO062	26	26	3	dodici	dodici	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
26-4	TO062	26	26	4	crediti	crediti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
26-5	TO062	26	26	5	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
26-6	TO062	26	26	6	letteratura	letteratura	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
26-7	TO062	26	26	7	italia:na,	italiana	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=84.132	5x1	_	_	_
27-0	TO062	27	27	0	che	che	_	_	_	_	_	linguistic	_	none	_	Begin=84.142	_	_	_	_
27-1	TO062	27	27	1	abbiano	abbiano	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
27-2	TO062	27	27	2	già	già	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
27-3	TO062	27	27	3	fatto	fatto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
27-4	TO062	27	27	4	storia	storia	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
27-5	TO062	27	27	5	della	della	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
27-6	TO062	27	27	6	lingua	lingua	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
27-7	TO062	27	27	7	italia:na,	italiana	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=86.505	5x1	_	_	_
28-0	TO062	28	28	0	e:h	eh	_	_	_	_	_	linguistic	_	none	_	Begin=86.827	0x1	_	_	_
28-1	TO062	28	28	1	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
