token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO139	0	0	0	eccoci	eccoci	_	_	_	_	_	linguistic	_	none	_	Begin=0.4	_	_	_	_
0-1	BO139	0	0	1	qua.	qua	_	_	_	_	_	linguistic	_	none	Intonation=Falling	_	_	_	_	_
0-2	BO139	0	0	2	sarà	sarà	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-3	BO139	0	0	3	difficilissimo	difficilissimo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-4	BO139	0	0	4	raga	raga	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-5	BO139	0	0	5	perché	perché	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-6	BO139	0	0	6	tipo	tipo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-7	BO139	0	0	7	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-8	BO139	0	0	8	quattro	quattro	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-9	BO139	0	0	9	poi	poi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-10	BO139	0	0	10	comunque	comunque	_	_	_	_	_	linguistic	_	none	_	End=4.03	_	_	_	_
1-0	BO147	1	1	0	{ride}	{ride}	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=0.41|End=0.64	_	_	_	_
2-0	BO139	2	2	0	ci	ci	_	_	_	_	_	linguistic	_	none	_	Begin=4.45	_	_	_	_
2-1	BO139	2	2	1	si	si	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	BO139	2	2	2	parla	parla	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-3	BO139	2	2	3	sopra	sopra	_	_	_	_	_	linguistic	_	none	_	End=5.35	_	_	_	_
3-0	BO147	3	3	0	{ride}	{ride}	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=5.36|End=6.17	_	_	_	_
