token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO021	0	0	0	d'	d'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	Begin=0.2	_	_	_	_
0-1	BO021	0	0	1	istruzioni	istruzioni	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-2	BO021	0	0	2	va	va	_	_	_	_	_	linguistic	_	none	_	End=1.279	_	_	_	_
1-0	BO072	1	1	0	guarda	guarda	_	_	_	_	_	linguistic	_	none	_	Begin=1.279|End=2.142	_	_	_	_
2-0	BO072	2	2	0	che	che	_	_	_	_	_	linguistic	_	none	_	Begin=2.26	_	_	_	_
2-1	BO072	2	2	1	programma	programma	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	BO072	2	2	2	è?	è	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=3.336	_	_	_	_
3-0	BO071	3	3	0	si	si	_	_	_	_	_	linguistic	_	none	_	Begin=3.824	_	_	_	_
3-1	BO071	3	3	1	chiama	chiama	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-2	BO071	3	3	2	mh::	mh	_	_	_	_	_	linguistic	_	none	_	_	1x2	_	_	_
3-3	BO071	3	3	3	zoom	zoom	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-4	BO071	3	3	4	and	and	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-5	BO071	3	3	5	rec[ord]	record	_	_	_	_	_	linguistic	_	none	_	End=7.409	_	_	_	3-6(1)
4-0	BO072	4	4	0	[si]	si	_	_	_	_	_	linguistic	_	none	_	Begin=7.129	_	_	_	0-2(1)
4-1	BO072	4	4	1	chiama	chiama	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-2	BO072	4	4	2	u	u	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-3	BO072	4	4	3	settecento	settecento	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-4	BO072	4	4	4	settanta	settanta	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-5	BO072	4	4	5	sette?	sette	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=9.026	_	_	_	_
5-0	BO071	5	5	0	no.	no	_	_	_	_	_	linguistic	_	none	Intonation=Falling	Begin=9.035|End=9.387	_	_	_	_
6-0	BO072	6	6	0	perché	perché	_	_	_	_	_	linguistic	_	none	_	Begin=9.39	_	_	_	_
6-1	BO072	6	6	1	dovrebbe	dovrebbe	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-2	BO072	6	6	2	chiamarsi	chiamarsi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-3	BO072	6	6	3	u	u	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-4	BO072	6	6	4	settecento	settecento	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-5	BO072	6	6	5	settanta	settanta	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-6	BO072	6	6	6	sette?	sette	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=12.065	_	_	_	_
7-0	BO021	7	7	0	per	per	_	_	_	_	_	linguistic	_	none	_	Begin=12.065	_	_	_	_
7-1	BO021	7	7	1	quale	quale	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-2	BO021	7	7	2	motivo?	motivo	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=13.358	_	_	_	_
8-0	BO071	8	8	0	come	come	_	_	_	_	_	linguistic	_	none	_	Begin=13.46	_	_	_	_
8-1	BO071	8	8	1	per	per	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-2	BO071	8	8	2	quale	quale	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-3	BO071	8	8	3	motivo?	motivo	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=14.786	_	_	_	_
9-0	BO071	9	9	0	perché?	perché	_	_	_	_	_	linguistic	_	none	Intonation=Rising	Begin=14.82|End=15.52	_	_	_	_
10-0	BO072	10	10	0	non	non	_	_	_	_	_	linguistic	_	none	_	Begin=15.659	_	_	_	_
10-1	BO072	10	10	1	lo	lo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-2	BO072	10	10	2	so	so	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-3	BO072	10	10	3	ma	ma	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-4	BO072	10	10	4	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-5	BO072	10	10	5	lo	lo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-6	BO072	10	10	6	chiamerei	chiamerei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-7	BO072	10	10	7	u	u	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-8	BO072	10	10	8	settecento	settecento	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-9	BO072	10	10	9	settanta	settanta	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
