token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	???	0	0	0	lascio	lascio	_	_	_	_	_	linguistic	_	none	_	Begin=3.98	_	_	_	_
0-1	???	0	0	1	aperto?	aperto	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=4.77	_	_	_	_
1-0	TO026	1	1	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=4.98	_	_	_	_
1-1	TO026	1	1	1	grazie.	grazie	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=5.535	_	_	_	_
2-0	???	2	2	0	°arrivederci°	arrivederci	_	_	_	_	_	linguistic	_	none	Volume=low	Begin=5.78|End=6.342	_	_	_	_
3-0	TO028	3	3	0	permesso?	permesso	_	_	_	_	_	linguistic	_	none	Intonation=Rising	Begin=10.686|End=11.422	_	_	_	_
4-0	TO026	4	4	0	buongiorno,	buongiorno	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	Begin=11.539	_	_	_	_
4-1	TO026	4	4	1	pre[go],	prego	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=12.43	_	_	_	3-5(0)
5-0	TO028	5	5	0	[bu]ongiorno,	buongiorno	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	Begin=12.326|End=12.867	_	_	_	0-2(0)
6-0	TO026	6	6	0	ha	ha	_	_	_	_	_	linguistic	_	none	_	Begin=12.879	_	_	_	_
6-1	TO026	6	6	1	già	già	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-2	TO026	6	6	2	incontrato	incontrato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-3	TO026	6	6	3	@nomepersona?	@nomepersona	_	_	_	_	_	anonymized	_	none	Intonation=Rising	End=14.163	_	_	_	_
7-0	TO028	7	7	0	sì	sì	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=14.648	_	_	_	_
7-1	TO028	7	7	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
7-2	TO028	7	7	2	[e	e	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-1(1)
7-3	TO028	7	7	3	mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(1)
7-4	TO028	7	7	4	ha	ha	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(1)
7-5	TO028	7	7	5	detto	detto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-5(1)
