token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO143	0	0	0	e:h	eh	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=8.42	0x1	_	_	_
0-1	BO143	0	0	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
0-2	BO143	0	0	2	pos[so	posso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	3-5(0)
0-3	BO143	0	0	3	entrare?	entrare	_	_	_	_	_	linguistic	_	none	Intonation=Rising	_	_	_	_	0-7(0)
0-4	BO143	0	0	4	xx	xx	_	_	_	_	_	unknown	_	none	PauseAfter=Yes|Syllables=2	_	_	_	_	0-2(0)
0-5	BO143	0	0	5	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	0-3(0)
0-6	BO143	0	0	6	grazie].	grazie	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=10.32	_	_	_	0-6(0)
1-0	BO092	1	1	0	[prego,	prego	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	Begin=9.102	_	_	_	0-5(0)
1-1	BO092	1	1	1	prego,	prego	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	0-5(0)
1-2	BO092	1	1	2	si	si	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(0)
1-3	BO092	1	1	3	accomodi].	accomodi	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=10.31	_	_	_	0-8(0)
2-0	BO143	2	2	0	buongiorno.	buongiorno	_	_	_	_	_	linguistic	_	none	Intonation=Falling	Begin=11.02|End=11.66	_	_	_	_
3-0	BO092	3	3	0	buongiorno.	buongiorno	_	_	_	_	_	linguistic	_	none	Intonation=Falling	Begin=13.07|End=13.78	_	_	_	_
4-0	BO092	4	4	0	allora:	allora	_	_	_	_	_	linguistic	_	none	ProsodicLink=Yes	Begin=13.818	5x1	_	_	_
