token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO026	0	prego.	prego	linguistic	none	Intonation=falling	Begin=1.42|End=1.798	_	_	_	_
1-0	BO033	1	salve.	salve	linguistic	none	Intonation=falling	Begin=5.07	_	_	_	_
1-1	BO033	1	io	io	linguistic	none	_	_	_	_	_	_
1-2	BO033	1	sono	sono	linguistic	none	_	_	_	_	_	_
1-3	BO033	1	una	una	linguistic	none	_	_	_	_	_	_
1-4	BO033	1	tesista	tesista	linguistic	none	_	_	_	_	_	_
1-5	BO033	1	co:n	con	linguistic	none	_	_	1x1	_	_	_
1-6	BO033	1	lei.	lei	linguistic	none	Intonation=falling	End=7.32	_	_	_	_
2-0	BO026	2	°mh	mh	linguistic	none	Volume=low	Begin=7.4	_	_	_	_
2-1	BO026	2	mh°	mh	linguistic	none	Volume=low	End=7.82	_	_	_	_
3-0	BO033	3	<per	per	linguistic	none	_	Begin=7.93	_	Slow=0-3(0)	_	_
3-1	BO033	3	marzo	marzo	linguistic	none	_	_	_	Slow=0-5(0)	_	_
3-2	BO033	3	duemiladiciotto>.	duemiladiciotto	linguistic	none	Intonation=falling	End=10.36	_	Slow=0-15(0)	_	_
4-0	BO033	4	mi:	mi	linguistic	none	_	Begin=10.64	1x1	_	_	_
4-1	BO033	4	doveva	doveva	linguistic	none	_	_	_	_	_	_
4-2	BO033	4	approvare	approvare	linguistic	none	_	_	_	_	_	_
4-3	BO033	4	il	il	linguistic	none	_	_	_	_	_	_
4-4	BO033	4	tema	tema	linguistic	none	_	_	_	_	_	_
4-5	BO033	4	della	della	linguistic	none	_	_	_	_	_	_
4-6	BO033	4	tesi,	tesi	linguistic	none	Intonation=weakly_rising	End=13.04	_	_	_	_
5-0	BO033	5	avevamo	avevamo	linguistic	none	_	Begin=13.26	_	_	_	_
5-1	BO033	5	parlato:	parlato	linguistic	none	_	_	6x1	_	_	_
5-2	BO033	5	io	io	linguistic	none	_	_	_	_	_	_
5-3	BO033	5	le	le	linguistic	none	_	_	_	_	_	_
5-4	BO033	5	av[evo	avevo	linguistic	none	_	_	_	_	_	2-5(0)
5-5	BO033	5	raccontato],	raccontato	linguistic	none	Intonation=weakly_rising	End=16.04	_	_	_	0-10(0)
6-0	BO026	6	[come	come	linguistic	none	_	Begin=15.13	_	_	_	0-4(0)
6-1	BO026	6	si	si	linguistic	none	_	_	_	_	_	0-2(0)
6-2	BO026	6	chiama	chiama	linguistic	none	_	_	_	_	_	0-6(0)
6-3	BO026	6	l]ei?	lei	linguistic	none	Intonation=rising	End=16.149	_	_	_	0-1(0)
7-0	BO033	7	gaia	gaia	linguistic	none	_	Begin=16.149	_	_	_	_
7-1	BO033	7	verdi.	verdi	linguistic	none	Intonation=falling	End=17.12	_	_	_	_
8-0	BO026	8	me	me	linguistic	none	_	Begin=18.315	_	_	_	_
8-1	BO026	8	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
8-2	BO026	8	aveva	aveva	linguistic	none	_	_	_	_	_	_
8-3	BO026	8	chiesto	chiesto	linguistic	none	_	_	_	_	_	_
8-4	BO026	8	tanto	tanto	linguistic	none	_	_	_	_	_	_
8-5	BO026	8	tempo	tempo	linguistic	none	_	_	_	_	_	_
8-6	BO026	8	fa	fa	linguistic	none	_	_	_	_	_	_
8-7	BO026	8	e	e	linguistic	none	_	_	_	_	_	_
8-8	BO026	8	poi	poi	linguistic	none	_	_	_	_	_	_
8-9	BO026	8	non	non	linguistic	none	_	_	_	_	_	_
8-10	BO026	8	(ne)	ne	linguistic	none	_	_	_	_	0-2(0)	_
8-11	BO026	8	abbiamo	abbiamo	linguistic	none	_	_	_	_	_	_
8-12	BO026	8	più	più	linguistic	none	_	_	_	_	_	_
8-13	BO026	8	parlato?	parlato	linguistic	none	Intonation=rising	End=20.936	_	_	_	_
9-0	BO033	9	m::h	mh	linguistic	none	_	Begin=21.013	0x2	_	_	_
9-1	BO033	9	le	le	linguistic	none	_	_	_	_	_	_
9-2	BO033	9	avevo	avevo	linguistic	none	_	_	_	_	_	_
9-3	BO033	9	scri[tto	scritto	linguistic	none	_	_	_	_	_	4-7(1)
9-4	BO033	9	un]a	una	linguistic	none	_	_	_	_	_	0-2(1)
9-5	BO033	9	mail,	mail	linguistic	none	Intonation=weakly_rising	End=23.303	_	_	_	_
10-0	BO026	10	[gaia],	gaia	linguistic	none	Intonation=weakly_rising	Begin=22.336|End=22.743	_	_	_	0-4(1)
11-0	BO033	11	gaia	gaia	linguistic	none	_	Begin=23.351	_	_	_	_
11-1	BO033	11	verdi.	verdi	linguistic	none	Intonation=falling	End=24.698	_	_	_	_
12-0	BO026	12	°aspetti	aspetti	linguistic	none	Volume=low	Begin=27.537	_	_	_	_
12-1	BO026	12	(eh)	eh	linguistic	none	Volume=low	_	_	_	0-2(0)	_
12-2	BO026	12	che	che	linguistic	none	Volume=low	_	_	_	_	_
12-3	BO026	12	devo	devo	linguistic	none	Volume=low	_	_	_	_	_
12-4	BO026	12	ricostruir~	ricostruir~	linguistic	none	Interrupted=Yes|Volume=low	_	_	_	_	_
12-5	BO026	12	(.)	[PAUSE]	shortpause	none	Volume=low	_	_	_	_	_
12-6	BO026	12	marzo	marzo	linguistic	none	Volume=low	_	_	_	_	_
12-7	BO026	12	duemiladiciotto.°	duemiladiciotto	linguistic	none	Intonation=falling|Volume=low	End=31.006	_	_	_	_
13-0	BO033	13	sì	sì	linguistic	none	_	Begin=32.786	_	_	_	_
13-1	BO033	13	perché	perché	linguistic	none	_	_	_	_	_	_
13-2	BO033	13	le	le	linguistic	none	_	_	_	_	_	_
13-3	BO033	13	avevo	avevo	linguistic	none	_	_	_	_	_	_
13-4	BO033	13	detto	detto	linguistic	none	_	_	_	_	_	_
13-5	BO033	13	che::	che	linguistic	none	_	End=34.765	2x2	_	_	_
14-0	BO033	14	avrei	avrei	linguistic	none	_	Begin=35.123	_	_	_	_
14-1	BO033	14	fatto	fatto	linguistic	none	_	_	_	_	_	_
14-2	BO033	14	domanda	domanda	linguistic	none	_	_	_	_	_	_
14-3	BO033	14	per	per	linguistic	none	_	_	_	_	_	_
14-4	BO033	14	il	il	linguistic	none	_	_	_	_	_	_
14-5	BO033	14	tirocinio:	tirocinio	linguistic	none	_	_	8x1	_	_	_
14-6	BO033	14	all'	all'	linguistic	none	SpaceAfter=No	_	_	_	_	_
14-7	BO033	14	e[stero]	estero	linguistic	none	_	_	_	_	_	1-6(2)
14-8	BO033	14	per	per	linguistic	none	_	_	_	_	_	_
14-9	BO033	14	settembre,	settembre	linguistic	none	Intonation=weakly_rising	End=39.041	_	_	_	_
15-0	BO026	15	[mh	mh	linguistic	none	_	Begin=37.501	_	_	_	0-2(2)
15-1	BO026	15	mh]	mh	linguistic	none	_	End=37.975	_	_	_	0-2(2)
16-0	BO033	16	con	con	linguistic	none	_	Begin=39.261	_	_	_	_
16-1	BO033	16	questa	questa	linguistic	none	_	_	_	_	_	_
16-2	BO033	16	professoressa	professoressa	linguistic	none	_	_	_	_	_	_
16-3	BO033	16	con	con	linguistic	none	_	_	_	_	_	_
16-4	BO033	16	cui	cui	linguistic	none	_	_	_	_	_	_
16-5	BO033	16	avevo	avevo	linguistic	none	_	_	_	_	_	_
16-6	BO033	16	già	già	linguistic	none	_	_	_	_	_	_
16-7	BO033	16	fatto	fatto	linguistic	none	_	_	_	_	_	_
16-8	BO033	16	una	una	linguistic	none	_	_	_	_	_	_
16-9	BO033	16	specie	specie	linguistic	none	_	_	_	_	_	_
16-10	BO033	16	di	di	linguistic	none	_	_	_	_	_	_
16-11	BO033	16	training	training	linguistic	none	_	_	_	_	_	_
16-12	BO033	16	in	in	linguistic	none	_	_	_	_	_	_
16-13	BO033	16	erasmus,	erasmus	linguistic	none	Intonation=weakly_rising	End=44.358	_	_	_	_
17-0	BO033	17	e	e	linguistic	none	_	Begin=45.468	_	_	_	_
17-1	BO033	17	le[i	lei	linguistic	none	_	_	_	_	_	2-3(3)
17-2	BO033	17	mi	mi	linguistic	none	_	_	_	_	_	0-2(3)
17-3	BO033	17	aveva	aveva	linguistic	none	_	_	_	_	_	0-5(3)
17-4	BO033	17	chi]esto,	chiesto	linguistic	none	Intonation=weakly_rising	End=46.917	_	_	_	0-3(3)
18-0	BO026	18	[°di	di	linguistic	none	Volume=low	Begin=45.775	_	_	_	0-2(3)
18-1	BO026	18	dov'	dov'	linguistic	none	SpaceAfter=No|Volume=low	_	_	_	_	0-4(3)
18-2	BO026	18	è?°]	è	linguistic	none	Intonation=rising|Volume=low	End=46.47	_	_	_	0-1(3)
19-0	BO033	19	a	a	linguistic	none	_	Begin=47.24	_	_	_	_
19-1	BO033	19	canterbury.	canterbury	linguistic	none	Intonation=falling	End=48.124	_	_	_	_
20-0	BO033	20	all'	all'	linguistic	none	SpaceAfter=No	Begin=48.256	_	_	_	_
20-1	BO033	20	univer[sità	università	linguistic	none	_	_	_	_	_	6-10(4)
20-2	BO033	20	del	del	linguistic	none	_	_	_	_	_	0-3(4)
20-3	BO033	20	kent].	kent	linguistic	none	Intonation=falling	End=49.89	_	_	_	0-4(4)
21-0	BO026	21	[<ah	ah	linguistic	none	_	Begin=48.701	_	Slow=0-2(0)	_	0-2(4)
21-1	BO026	21	sì.	sì	linguistic	none	Intonation=falling	_	_	Slow=0-2(0)	_	0-2(4)
21-2	BO026	21	sì].	sì	linguistic	none	Intonation=falling	_	_	Slow=0-2(0)	_	0-2(4)
21-3	BO026	21	(.)	[PAUSE]	shortpause	none	_	_	_	Slow=0-3(0)	_	_
21-4	BO026	21	sì>.	sì	linguistic	none	Intonation=falling	End=50.406	_	Slow=0-2(0)	_	_
22-0	BO033	22	e	e	linguistic	none	_	Begin=50.405	_	_	_	_
22-1	BO033	22	lei	lei	linguistic	none	_	_	_	_	_	_
22-2	BO033	22	mi	mi	linguistic	none	_	_	_	_	_	_
22-3	BO033	22	aveva	aveva	linguistic	none	_	_	_	_	_	_
22-4	BO033	22	chiesto	chiesto	linguistic	none	_	_	_	_	_	_
22-5	BO033	22	di	di	linguistic	none	_	_	_	_	_	_
22-6	BO033	22	parlare	parlare	linguistic	none	_	_	_	_	_	_
22-7	BO033	22	con	con	linguistic	none	_	_	_	_	_	_
22-8	BO033	22	questa	questa	linguistic	none	_	_	_	_	_	_
22-9	BO033	22	professoressa	professoressa	linguistic	none	_	_	_	_	_	_
22-10	BO033	22	pe:r	per	linguistic	none	ProsodicLink=Yes	_	1x1	_	_	_
22-11	BO033	22	mh	mh	linguistic	none	_	_	_	_	_	_
22-12	BO033	22	[vedere]	vedere	linguistic	none	_	_	_	_	_	0-6(5)
22-13	BO033	22	se:	se	linguistic	none	_	_	1x1	_	_	_
22-14	BO033	22	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
22-15	BO033	22	era	era	linguistic	none	_	_	_	_	_	_
22-16	BO033	22	possibile	possibile	linguistic	none	_	_	_	_	_	_
22-17	BO033	22	raccogliere	raccogliere	linguistic	none	_	_	_	_	_	_
22-18	BO033	22	un	un	linguistic	none	_	_	_	_	_	_
22-19	BO033	22	co:rpus	corpus	linguistic	none	_	_	1x1	_	_	_
22-20	BO033	22	di	di	linguistic	none	_	_	_	_	_	_
22-21	BO033	22	essay,	essay	linguistic	none	Intonation=weakly_rising	End=58.751	_	_	_	_
23-0	BO026	23	[mh	mh	linguistic	none	_	Begin=54.046	_	_	_	0-2(6)
23-1	BO026	23	mh]	mh	linguistic	none	_	End=54.513	_	_	_	0-2(6)
24-0	BO033	24	sì	sì	linguistic	none	_	Begin=58.954	_	_	_	_
24-1	BO033	24	ricorda?	ricorda	linguistic	none	Intonation=rising	End=59.551	_	_	_	_
25-0	BO033	25	e	e	linguistic	none	_	Begin=59.584	_	_	_	_
25-1	BO033	25	qu[esta	questa	linguistic	none	_	_	_	_	_	2-6(7)
25-2	BO033	25	p]rofessoressa	professoressa	linguistic	none	_	_	_	_	_	0-1(7)
25-3	BO033	25	mi	mi	linguistic	none	_	_	_	_	_	_
25-4	BO033	25	ha	ha	linguistic	none	_	_	_	_	_	_
25-5	BO033	25	detto	detto	linguistic	none	_	_	_	_	_	_
25-6	BO033	25	di	di	linguistic	none	_	_	_	_	_	_
25-7	BO033	25	sì.	sì	linguistic	none	Intonation=falling	End=61.413	_	_	_	_
26-0	BO026	26	[sì].	sì	linguistic	none	Intonation=falling	Begin=59.834|End=60.096	_	_	_	0-2(7)
27-0	BO026	27	mh	mh	linguistic	none	_	Begin=61.68	_	_	_	_
27-1	BO026	27	mh	mh	linguistic	none	_	End=62.009	_	_	_	_
28-0	BO033	28	che	che	linguistic	none	_	Begin=62.009	_	_	_	_
28-1	BO033	28	è	è	linguistic	none	_	_	_	_	_	_
28-2	BO033	28	assolutamente	assolutamente	linguistic	none	_	_	_	_	_	_
28-3	BO033	28	possibile,	possibile	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
28-4	BO033	28	quindi	quindi	linguistic	none	_	_	_	_	_	_
28-5	BO033	28	io	io	linguistic	none	_	_	_	_	_	_
28-6	BO033	28	ho	ho	linguistic	none	_	_	_	_	_	_
28-7	BO033	28	fatto	fatto	linguistic	none	_	_	_	_	_	_
28-8	BO033	28	domanda	domanda	linguistic	none	_	_	_	_	_	_
28-9	BO033	28	per	per	linguistic	none	_	_	_	_	_	_
28-10	BO033	28	il	il	linguistic	none	_	_	_	_	_	_
28-11	BO033	28	tirocinio	tirocinio	linguistic	none	_	_	_	_	_	_
28-12	BO033	28	e:	e	linguistic	none	_	End=65.855	0x1	_	_	_
29-0	BO026	29	°quando	quando	linguistic	none	Volume=low	Begin=65.86	_	_	_	_
29-1	BO026	29	andrà	andrà	linguistic	none	Volume=low	_	_	_	_	_
29-2	BO026	29	di	di	linguistic	none	Volume=low	_	_	_	_	_
29-3	BO026	29	nuovo?°	nuovo	linguistic	none	Intonation=rising|Volume=low	End=67.166	_	_	_	_
30-0	BO033	30	a:	a	linguistic	none	_	Begin=67.293	0x1	_	_	_
30-1	BO033	30	a	a	linguistic	none	_	_	_	_	_	_
30-2	BO033	30	settembre.	settembre	linguistic	none	Intonation=falling	End=68.276	_	_	_	_
31-0	BO026	31	°a	a	linguistic	none	Volume=low	Begin=68.276	_	_	_	_
31-1	BO026	31	settembre.	settembre	linguistic	none	Intonation=falling|Volume=low	_	_	_	_	_
