token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO117	0	okay.	okay	linguistic	none	Intonation=falling	Begin=1.33	_	_	_	_
0-1	BO117	0	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
0-2	BO117	0	sì.	sì	linguistic	none	Intonation=falling	_	_	_	_	_
0-3	BO117	0	mi	mi	linguistic	none	_	_	_	_	_	_
0-4	BO117	0	dica.	dica	linguistic	none	Intonation=falling	End=2.475	_	_	_	_
1-0	BO005	1	quindi	quindi	linguistic	none	_	Begin=2.69	_	_	_	_
1-1	BO005	1	eh	eh	linguistic	none	ProsodicLink=Yes	_	_	_	_	_
1-2	BO005	1	a:m	am	linguistic	none	_	_	0x1	_	_	_
1-3	BO005	1	ho	ho	linguistic	none	_	_	_	_	_	_
1-4	BO005	1	pensato	pensato	linguistic	none	_	_	_	_	_	_
1-5	BO005	1	di	di	linguistic	none	_	_	_	_	_	_
1-6	BO005	1	fare	fare	linguistic	none	_	_	_	_	_	_
1-7	BO005	1	la	la	linguistic	none	_	_	_	_	_	_
1-8	BO005	1	ricerca	ricerca	linguistic	none	_	_	_	_	_	_
1-9	BO005	1	in	in	linguistic	none	_	_	_	_	_	_
1-10	BO005	1	paragoni	paragoni	linguistic	none	_	_	_	_	_	_
1-11	BO005	1	delle	delle	linguistic	none	_	_	_	_	_	_
1-12	BO005	1	forme	forme	linguistic	none	_	_	_	_	_	_
1-13	BO005	1	di	di	linguistic	none	_	_	_	_	_	_
1-14	BO005	1	cortesia	cortesia	linguistic	none	_	_	_	_	_	_
1-15	BO005	1	e	e	linguistic	none	_	_	_	_	_	_
1-16	BO005	1	i	i	linguistic	none	_	_	_	_	_	_
1-17	BO005	1	suoi	suoi	linguistic	none	_	_	_	_	_	_
1-18	BO005	1	usi	usi	linguistic	none	_	_	_	_	_	_
1-19	BO005	1	tra	tra	linguistic	none	_	_	_	_	_	_
1-20	BO005	1	tra	tra	linguistic	none	_	_	_	_	_	_
1-21	BO005	1	spagnolo	spagnolo	linguistic	none	_	_	_	_	_	_
1-22	BO005	1	americano	americano	linguistic	none	_	_	_	_	_	_
1-23	BO005	1	ed	ed	linguistic	none	_	_	_	_	_	_
