token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO026	0	ditemi.	ditemi	linguistic	none	Intonation=falling	Begin=12.59|End=13.218	_	_	_	_
1-0	BO040	1	sì	sì	linguistic	none	_	Begin=13.216	_	_	_	_
1-1	BO040	1	eh	eh	linguistic	none	_	_	_	_	_	_
1-2	BO040	1	<no::i	noi	linguistic	none	_	_	1x2	Slow=0-3(0)	_	_
1-3	BO040	1	abbiamo	abbiamo	linguistic	none	_	_	_	Slow=0-7(0)	_	_
1-4	BO040	1	il	il	linguistic	none	_	_	_	Slow=0-2(0)	_	_
1-5	BO040	1	programma	programma	linguistic	none	_	_	_	Slow=0-9(0)	_	_
1-6	BO040	1	dell'	dell'	linguistic	none	SpaceAfter=No	_	_	Slow=0-5(0)	_	_
1-7	BO040	1	anno	anno	linguistic	none	_	_	_	Slow=0-4(0)	_	_
1-8	BO040	1	scorso	scorso	linguistic	none	_	_	_	Slow=0-6(0)	_	_
1-9	BO040	1	però	però	linguistic	none	_	_	_	Slow=0-4(0)	_	_
1-10	BO040	1	abbiamo	abbiamo	linguistic	none	_	_	_	Slow=0-7(0)	_	_
1-11	BO040	1	visto::	visto	linguistic	none	_	_	4x2	Slow=0-5(0)	_	_
1-12	BO040	1	che	che	linguistic	none	_	_	_	Slow=0-3(0)	_	_
1-13	BO040	1	lei	lei	linguistic	none	_	_	_	Slow=0-3(0)	_	_
1-14	BO040	1	fa	fa	linguistic	none	_	_	_	Slow=0-2(0)	_	_
1-15	BO040	1	uno	uno	linguistic	none	_	_	_	Slow=0-3(0)	_	_
1-16	BO040	1	scritto	scritto	linguistic	none	_	_	_	Slow=0-7(0)	_	_
1-17	BO040	1	come	come	linguistic	none	_	_	_	Slow=0-4(0)	_	_
1-18	BO040	1	funziona	funziona	linguistic	none	_	_	_	Slow=0-8(0)	_	_
1-19	BO040	1	per	per	linguistic	none	_	_	_	Slow=0-3(0)	_	_
1-20	BO040	1	noi	noi	linguistic	none	_	_	_	Slow=0-3(0)	_	_
1-21	BO040	1	inve[ce>],	invece	linguistic	none	Intonation=weakly_rising	End=23.365	_	Slow=0-6(0)	_	4-6(0)
2-0	BO026	2	[no	no	linguistic	none	_	Begin=23.08	_	_	_	0-2(1)
2-1	BO026	2	v]oi	voi	linguistic	none	_	_	_	_	_	0-1(1)
2-2	BO026	2	portate	portate	linguistic	none	_	_	_	_	_	_
2-3	BO026	2	quello	quello	linguistic	none	_	_	_	_	_	_
2-4	BO026	2	portate	portate	linguistic	none	_	_	_	_	_	_
2-5	BO026	2	quello	quello	linguistic	none	_	_	_	_	_	_
2-6	BO026	2	dell'	dell'	linguistic	none	SpaceAfter=No	_	_	_	_	_
2-7	BO026	2	anno	anno	linguistic	none	_	_	_	_	_	_
2-8	BO026	2	s[cors]o.	scorso	linguistic	none	Intonation=falling	End=25.893	_	_	_	1-5(2)
3-0	BO040	3	[s:ì].	sì	linguistic	none	Intonation=falling	Begin=25.225|End=25.79	0x1	_	_	0-2(2)
4-0	BO040	4	s:ì.	sì	linguistic	none	Intonation=falling	Begin=26.248|End=26.65	0x1	_	_	_
5-0	BO026	5	regolare	regolare	linguistic	none	_	Begin=27.048	_	_	_	_
5-1	BO026	5	quello	quello	linguistic	none	_	_	_	_	_	_
5-2	BO026	5	dell'	dell'	linguistic	none	SpaceAfter=No	_	_	_	_	_
5-3	BO026	5	anno	anno	linguistic	none	_	_	_	_	_	_
