token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO026	0	°prego.°	prego	linguistic	none	Intonation=falling|Volume=low	Begin=0.85|End=1.283	_	_	_	_
1-0	BO042	1	°sì,	sì	linguistic	none	Intonation=weakly_rising|Volume=low	Begin=5.78	_	_	_	_
1-1	BO042	1	io	io	linguistic	none	Volume=low	_	_	_	_	_
1-2	BO042	1	sono::°	sono	linguistic	none	Volume=low	End=7.55	3x2	_	_	_
2-0	BO042	2	°sono	sono	linguistic	none	Volume=low	Begin=8.815	_	_	_	_
2-1	BO042	2	xxx	x	unknown	none	Volume=low	_	_	_	_	_
2-2	BO042	2	frequentante	frequentante	linguistic	none	Volume=low	_	_	_	_	_
2-3	BO042	2	di::°	di	linguistic	none	Volume=low	End=11.13	1x2	_	_	_
3-0	BO042	3	di::	di	linguistic	none	_	Begin=11.86	1x2	_	_	_
3-1	BO042	3	>lingua	lingua	linguistic	none	_	_	_	Fast=0-6(0)	_	_
3-2	BO042	3	e	e	linguistic	none	_	_	_	Fast=0-1(0)	_	_
3-3	BO042	3	cultura	cultura	linguistic	none	_	_	_	Fast=0-7(0)	_	_
3-4	BO042	3	italiana	italiana	linguistic	none	_	_	_	Fast=0-8(0)	_	_
3-5	BO042	3	per	per	linguistic	none	_	_	_	Fast=0-3(0)	_	_
3-6	BO042	3	s[tranie]ri<	stranieri	linguistic	none	_	_	_	Fast=0-9(0)	_	1-7(0)
3-7	BO042	3	e::	e	linguistic	none	_	End=14.04	0x2	_	_	_
4-0	BO026	4	[mh]	mh	linguistic	none	_	Begin=13.065|End=13.38	_	_	_	0-2(0)
5-0	BO042	5	italiano	italiano	linguistic	none	_	Begin=14.565	_	_	_	_
5-1	BO042	5	elle	elle	linguistic	none	_	_	_	_	_	_
5-2	BO042	5	due.	due	linguistic	none	Intonation=falling	End=15.608	_	_	_	_
6-0	BO042	6	e:	e	linguistic	none	_	Begin=16.204	0x1	_	_	_
6-1	BO042	6	volevo	volevo	linguistic	none	_	_	_	_	_	_
6-2	BO042	6	chiedere	chiedere	linguistic	none	_	_	_	_	_	_
6-3	BO042	6	la	la	linguistic	none	_	_	_	_	_	_
6-4	BO042	6	possibil~	possibil~	linguistic	none	Interrupted=Yes	_	_	_	_	_
6-5	BO042	6	so	so	linguistic	none	_	_	_	_	_	_
6-6	BO042	6	che	che	linguistic	none	_	_	_	_	_	_
6-7	BO042	6	lei::	lei	linguistic	none	_	End=19.383	2x2	_	_	_
7-0	BO042	7	a	a	linguistic	none	_	Begin=20.071	_	_	_	_
7-1	BO042	7	lezione	lezione	linguistic	none	_	_	_	_	_	_
7-2	BO042	7	ci	ci	linguistic	none	_	_	_	_	_	_
7-3	BO042	7	ha	ha	linguistic	none	_	_	_	_	_	_
7-4	BO042	7	detto	detto	linguistic	none	_	_	_	_	_	_
7-5	BO042	7	che	che	linguistic	none	_	_	_	_	_	_
7-6	BO042	7	è	è	linguistic	none	_	_	_	_	_	_
7-7	BO042	7	possibile	possibile	linguistic	none	_	_	_	_	_	_
7-8	BO042	7	farlo	farlo	linguistic	none	_	_	_	_	_	_
7-9	BO042	7	però	però	linguistic	none	_	_	_	_	_	_
7-10	BO042	7	volevo	volevo	linguistic	none	_	_	_	_	_	_
7-11	BO042	7	chiederglielo,	chiederglielo	linguistic	none	Intonation=weakly_rising	End=23.758	_	_	_	_
8-0	BO042	8	personalmente.	personalmente	linguistic	none	Intonation=falling	Begin=24.283	_	_	_	_
8-1	BO042	8	se	se	linguistic	none	_	_	_	_	_	_
8-2	BO042	8	posso	posso	linguistic	none	_	_	_	_	_	_
8-3	BO042	8	dare	dare	linguistic	none	_	_	_	_	_	_
8-4	BO042	8	lo	lo	linguistic	none	_	_	_	_	_	_
8-5	BO042	8	scritto	scritto	linguistic	none	_	_	_	_	_	_
8-6	BO042	8	il	il	linguistic	none	_	_	_	_	_	_
8-7	BO042	8	dodici	dodici	linguistic	none	_	_	_	_	_	_
8-8	BO042	8	giugno,	giugno	linguistic	none	Intonation=weakly_rising	End=27.47	_	_	_	_
9-0	BO042	9	e	e	linguistic	none	_	Begin=28.655	_	_	_	_
9-1	BO042	9	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
9-2	BO042	9	orale	orale	linguistic	none	_	_	_	_	_	_
9-3	BO042	9	a	a	linguistic	none	_	_	_	_	_	_
9-4	BO042	9	l[uglio].	luglio	linguistic	none	Intonation=falling	End=30.07	_	_	_	1-6(1)
10-0	BO026	10	[sì].	sì	linguistic	none	Intonation=falling	Begin=29.668|End=30.073	_	_	_	0-2(1)
11-0	BO026	11	nella	nella	linguistic	none	_	Begin=30.438	_	_	_	_
11-1	BO026	11	stessa	stessa	linguistic	none	_	_	_	_	_	_
11-2	BO026	11	sessione	sessione	linguistic	none	_	_	_	_	_	_
11-3	BO026	11	sì.	sì	linguistic	none	Intonation=falling	End=31.901	_	_	_	_
12-0	BO042	12	perfet[to].	perfetto	linguistic	none	Intonation=falling	Begin=32.037|End=32.806	_	_	_	6-8(2)
13-0	BO026	13	[non]	non	linguistic	none	_	Begin=32.549	_	_	_	0-3(2)
13-1	BO026	13	oltre.	oltre	linguistic	none	Intonation=falling	End=33.41	_	_	_	_
14-0	BO042	14	devo	devo	linguistic	none	_	Begin=34.0	_	_	_	_
14-1	BO042	14	iscriv[ermi:]	iscrivermi	linguistic	none	_	End=35.521	9x1	_	_	6-10(3)
15-0	BO026	15	[e::]	e	linguistic	none	_	Begin=34.68	0x2	_	_	0-1(3)
15-1	BO026	15	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
15-2	BO026	15	come	come	linguistic	none	_	_	_	_	_	_
15-3	BO026	15	si	si	linguistic	none	_	_	_	_	_	_
15-4	BO026	15	chiama	chiama	linguistic	none	_	_	_	_	_	_
15-5	BO026	15	lei?	lei	linguistic	none	Intonation=rising	End=36.78	_	_	_	_
16-0	BO042	16	anna	anna	linguistic	none	_	Begin=36.78	_	_	_	_
16-1	BO042	16	verdi.	verdi	linguistic	none	Intonation=falling	End=37.568	_	_	_	_
17-0	BO026	17	anna,	anna	linguistic	none	Intonation=weakly_rising	Begin=38.233|End=38.698	_	_	_	_
18-0	BO042	18	verdi.	verdi	linguistic	none	Intonation=falling	Begin=39.295|End=40.065	_	_	_	_
19-0	BO026	19	°verdi.°	verdi	linguistic	none	Intonation=falling|Volume=low	Begin=44.605|End=45.308	_	_	_	_
20-0	BO026	20	quindi	quindi	linguistic	none	_	Begin=45.89	_	_	_	_
20-1	BO026	20	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
20-2	BO026	20	lei	lei	linguistic	none	_	_	_	_	_	_
20-3	BO026	20	si	si	linguistic	none	_	_	_	_	_	_
20-4	BO026	20	iscrive	iscrive	linguistic	none	_	_	_	_	_	_
20-5	BO026	20	a:l[l'	all'	linguistic	none	SpaceAfter=No	_	0x1	_	_	2-4(4)
20-6	BO026	20	appello	appello	linguistic	none	_	_	_	_	_	0-7(4)
20-7	BO026	20	di	di	linguistic	none	_	_	_	_	_	0-2(4)
20-8	BO026	20	giugno],	giugno	linguistic	none	Intonation=weakly_rising	End=49.53	_	_	_	0-6(4)
21-0	BO042	21	[che	che	linguistic	none	_	Begin=48.01	_	_	_	0-3(4)
21-1	BO042	21	sono	sono	linguistic	none	_	_	_	_	_	0-4(4)
21-2	BO042	21	già	già	linguistic	none	_	_	_	_	_	0-3(4)
21-3	BO042	21	iscritta	iscritta	linguistic	none	_	_	_	_	_	0-8(4)
21-4	BO042	21	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	0-3(4)
21-5	BO042	21	esa]tto.	esatto	linguistic	none	Intonation=falling	End=50.06	_	_	_	0-3(4)
22-0	BO026	22	[e::]	e	linguistic	none	_	Begin=50.395|End=50.886	0x2	_	_	0-1(5)
23-0	BO042	23	[anche	anche	linguistic	none	_	Begin=50.395	_	_	_	0-5(5)
23-1	BO042	23	a	a	linguistic	none	_	_	_	_	_	0-1(5)
23-2	BO042	23	qu]ello	quello	linguistic	none	_	_	_	_	_	0-2(5)
23-3	BO042	23	di	di	linguistic	none	_	_	_	_	_	_
23-4	BO042	23	luglio	luglio	linguistic	none	_	_	_	_	_	_
23-5	BO042	23	mi	mi	linguistic	none	_	_	_	_	_	_
23-6	BO042	23	devo	devo	linguistic	none	_	_	_	_	_	_
23-7	BO042	23	iscrivere	iscrivere	linguistic	none	_	_	_	_	_	_
23-8	BO042	23	sì?	sì	linguistic	none	Intonation=rising	End=52.533	_	_	_	_
24-0	BO026	24	[e::	e	linguistic	none	ProsodicLink=Yes	Begin=53.063	0x2	_	_	0-1(6)
24-1	BO026	24	m]:h	mh	linguistic	none	_	End=54.401	0x1	_	_	0-1(6)
25-0	BO042	25	[in	in	linguistic	none	_	Begin=53.183	_	_	_	0-2(6)
25-1	BO042	25	realtà].	realtà	linguistic	none	Intonation=falling	End=53.806	_	_	_	0-6(6)
26-0	BO026	26	sì.	sì	linguistic	none	Intonation=falling	Begin=54.811|End=55.173	_	_	_	_
27-0	BO026	27	°sì.°	sì	linguistic	none	Intonation=falling|Volume=low	Begin=55.961|End=56.26	_	_	_	_
28-0	BO026	28	anche	anche	linguistic	none	_	Begin=56.95	_	_	_	_
28-1	BO026	28	se	se	linguistic	none	_	_	_	_	_	_
28-2	BO026	28	poi	poi	linguistic	none	_	_	_	_	_	_
28-3	BO026	28	[°xxx°].	xxx	linguistic	none	Intonation=falling|Volume=low	End=58.77	_	_	_	0-3(7)
29-0	BO042	29	[e	e	linguistic	none	_	Begin=57.78	_	_	_	0-1(7)
29-1	BO042	29	lì	lì	linguistic	none	_	_	_	_	_	0-2(7)
29-2	BO042	29	come	come	linguistic	none	_	_	_	_	_	0-4(7)
29-3	BO042	29	s]arà	sarà	linguistic	none	_	_	_	_	_	0-1(7)
29-4	BO042	29	le	le	linguistic	none	_	_	_	_	_	_
29-5	BO042	29	[(scrivo)],	scrivo	linguistic	none	Intonation=weakly_rising	End=60.09	_	_	0-6(0)	0-6(8)
30-0	BO026	30	[e	e	linguistic	none	_	Begin=59.22	_	_	_	0-1(8)
30-1	BO026	30	potrebbe	potrebbe	linguistic	none	_	_	_	_	_	0-8(8)
30-2	BO026	30	an]che	anche	linguistic	none	_	_	_	_	_	0-2(8)
30-3	BO026	30	non	non	linguistic	none	_	_	_	_	_	_
30-4	BO026	30	iscriversi	iscriversi	linguistic	none	_	_	_	_	_	_
30-5	BO026	30	a	a	linguistic	none	_	_	_	_	_	_
30-6	BO026	30	quello	quello	linguistic	none	_	_	_	_	_	_
30-7	BO026	30	di	di	linguistic	none	_	_	_	_	_	_
30-8	BO026	30	luglio	luglio	linguistic	none	_	_	_	_	_	_
30-9	BO026	30	perché	perché	linguistic	none	_	_	_	_	_	_
30-10	BO026	30	io	io	linguistic	none	_	_	_	_	_	_
30-11	BO026	30	posso	posso	linguistic	none	_	_	_	_	_	_
30-12	BO026	30	inserire	inserire	linguistic	none	_	_	_	_	_	_
30-13	BO026	30	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
30-14	BO026	30	esame	esame	linguistic	none	_	_	_	_	_	_
30-15	BO026	30	(averla)	averla	linguistic	none	_	_	_	_	0-6(0)	_
30-16	BO026	30	spostata	spostata	linguistic	none	_	_	_	_	_	_
30-17	BO026	30	a:ll'	all'	linguistic	none	SpaceAfter=No	_	0x1	_	_	_
30-18	BO026	30	appello	appello	linguistic	none	_	_	_	_	_	_
30-19	BO026	30	successivo	successivo	linguistic	none	_	_	_	_	_	_
30-20	BO026	30	°non	non	linguistic	none	Volume=low	_	_	_	_	_
30-21	BO026	30	risulta	risulta	linguistic	none	Volume=low	_	_	_	_	_
30-22	BO026	30	da	da	linguistic	none	Volume=low	_	_	_	_	_
